route_id,direction_id,service_id,trip_id,trip_headsign,wheelchair_accessible,block_id,shape_id
207,0,UTEIS,207_0_U_99,Foz (Mercado),1,,207_0_1_shp
207,1,UTEIS,207_1_U_100,Campanhã,1,,207_1_1_shp
207,0,UTEIS,207_0_U_101,Foz (Mercado),1,,207_0_1_shp
207,1,UTEIS,207_1_U_102,Campanhã,1,,207_1_1_shp
207,0,UTEIS,207_0_U_103,Foz (Mercado),1,,207_0_1_shp
207,1,UTEIS,207_1_U_104,Campanhã,1,,207_1_1_shp
207,0,UTEIS,207_0_U_105,Foz (Mercado),1,,207_0_1_shp
207,1,UTEIS,207_1_U_106,Campanhã,1,,207_1_1_shp
207,0,UTEIS,207_0_U_107,Foz (Mercado),1,,207_0_1_shp
207,1,UTEIS,207_1_U_108,Campanhã,1,,207_1_1_shp
207,0,UTEIS,207_0_U_109,Foz (Mercado),1,,207_0_1_shp
207,1,UTEIS,207_1_U_110,Campanhã,1,,207_1_1_shp
207,1,UTEIS,207_1_U_111,Campanhã,1,,207_1_1_shp
207,0,UTEIS,207_0_U_112,Foz (Mercado),1,,207_0_1_shp
207,1,UTEIS,207_1_U_113,Campanhã,1,,207_1_1_shp
207,0,UTEIS,207_0_U_114,Foz (Mercado),1,,207_0_1_shp
207,0,UTEIS,207_0_U_115,Foz (Mercado),1,,207_0_1_shp
207,1,UTEIS,207_1_U_116,Campanhã,1,,207_1_1_shp
207,0,UTEIS,207_0_U_117,Foz (Mercado),1,,207_0_1_shp
207,1,UTEIS,207_1_U_118,Campanhã,1,,207_1_1_shp
207,0,UTEIS,207_0_U_119,Foz (Mercado),1,,207_0_1_shp
207,0,UTEIS,207_0_U_120,Foz (Mercado),1,,207_0_1_shp
207,1,UTEIS,207_1_U_121,Campanhã,1,,207_1_1_shp
207,0,UTEIS,207_0_U_122,Foz (Mercado),1,,207_0_1_shp
207,1,UTEIS,207_1_U_123,Campanhã,1,,207_1_1_shp
207,0,UTEIS,207_0_U_124,Foz (Mercado),1,,207_0_1_shp
207,0,UTEIS,207_0_U_125,Foz (Mercado),1,,207_0_1_shp
207,1,UTEIS,207_1_U_126,Campanhã,1,,207_1_1_shp
207,0,UTEIS,207_0_U_127,Foz (Mercado),1,,207_0_1_shp
207,1,UTEIS,207_1_U_128,Campanhã,1,,207_1_1_shp
207,0,UTEIS,207_0_U_129,Foz (Mercado),1,,207_0_1_shp
207,1,UTEIS,207_1_U_130,Campanhã,1,,207_1_1_shp
208,1,UTEIS,208_1_U_1,Trindade,1,,208_1_1_shp
208,0,UTEIS,208_0_U_2,Aldoar,1,,208_0_1_shp
208,1,UTEIS,208_1_U_3,Trindade,1,,208_1_1_shp
208,0,UTEIS,208_0_U_4,Aldoar,1,,208_0_1_shp
208,1,UTEIS,208_1_U_5,Trindade,1,,208_1_1_shp
208,0,UTEIS,208_0_U_6,Aldoar,1,,208_0_1_shp
208,1,UTEIS,208_1_U_7,Trindade,1,,208_1_1_shp
208,0,UTEIS,208_0_U_8,Aldoar,1,,208_0_1_shp
208,1,UTEIS,208_1_U_9,Trindade,1,,208_1_1_shp
208,0,UTEIS,208_0_U_10,Aldoar,1,,208_0_1_shp
208,1,UTEIS,208_1_U_11,Trindade,1,,208_1_1_shp
208,0,UTEIS,208_0_U_12,Aldoar,1,,208_0_1_shp
208,1,UTEIS,208_1_U_13,Trindade,1,,208_1_1_shp
208,0,UTEIS,208_0_U_14,Aldoar,1,,208_0_1_shp
208,1,UTEIS,208_1_U_15,Trindade,1,,208_1_1_shp
208,0,UTEIS,208_0_U_16,Aldoar,1,,208_0_1_shp
208,1,UTEIS,208_1_U_17,Trindade,1,,208_1_1_shp
208,0,UTEIS,208_0_U_18,Aldoar,1,,208_0_1_shp
208,1,UTEIS,208_1_U_19,Trindade,1,,208_1_1_shp
208,0,UTEIS,208_0_U_20,Aldoar,1,,208_0_1_shp
208,1,UTEIS,208_1_U_21,Trindade,1,,208_1_1_shp
208,0,UTEIS,208_0_U_22,Aldoar,1,,208_0_1_shp
208,1,UTEIS,208_1_U_23,Trindade,1,,208_1_1_shp
208,0,UTEIS,208_0_U_24,Aldoar,1,,208_0_1_shp
208,1,UTEIS,208_1_U_25,Trindade,1,,208_1_1_shp
208,0,UTEIS,208_0_U_26,Aldoar,1,,208_0_1_shp
208,1,UTEIS,208_1_U_27,Trindade,1,,208_1_1_shp
208,0,UTEIS,208_0_U_28,Aldoar,1,,208_0_1_shp
208,1,UTEIS,208_1_U_29,Trindade,1,,208_1_1_shp
208,0,UTEIS,208_0_U_30,Aldoar,1,,208_0_1_shp
208,1,UTEIS,208_1_U_31,Trindade,1,,208_1_1_shp
208,0,UTEIS,208_0_U_32,Aldoar,1,,208_0_1_shp
208,1,UTEIS,208_1_U_33,Trindade,1,,208_1_1_shp
208,0,UTEIS,208_0_U_34,Aldoar,1,,208_0_1_shp
208,1,UTEIS,208_1_U_35,Trindade,1,,208_1_1_shp
208,0,UTEIS,208_0_U_36,Aldoar,1,,208_0_1_shp
208,1,UTEIS,208_1_U_37,Trindade,1,,208_1_1_shp
208,0,UTEIS,208_0_U_38,Aldoar,1,,208_0_1_shp
208,1,UTEIS,208_1_U_39,Trindade,1,,208_1_1_shp
300,0,UTEIS,300_0_U_37,Circular Aliados - Hosp. S. João,1,300_0_U_3,300_0_1_shp
300,0,UTEIS,300_0_U_38,Circular Aliados - Hosp. S. João,1,300_0_U_3,300_0_1_shp
300,0,UTEIS,300_0_U_39,Circular Aliados - Hosp. S. João,1,300_0_U_4,300_0_1_shp
300,0,UTEIS,300_0_U_40,Circular Aliados - Hosp. S. João,1,300_0_U_4,300_0_1_shp
300,0,UTEIS,300_0_U_41,Circular Aliados - Hosp. S. João,1,300_0_U_4,300_0_1_shp
300,0,UTEIS,300_0_U_42,Circular Aliados - Hosp. S. João,1,300_0_U_4,300_0_1_shp
300,0,UTEIS,300_0_U_43,Circular Aliados - Hosp. S. João,1,300_0_U_4,300_0_1_shp
300,0,UTEIS,300_0_U_44,Circular Aliados - Hosp. S. João,1,300_0_U_4,300_0_1_shp
300,0,UTEIS,300_0_U_45,Circular Aliados - Hosp. S. João,1,300_0_U_4,300_0_1_shp
300,0,UTEIS,300_0_U_46,Circular Aliados - Hosp. S. João,1,300_0_U_4,300_0_1_shp
300,0,UTEIS,300_0_U_47,Circular Aliados - Hosp. S. João,1,300_0_U_4,300_0_1_shp
300,0,UTEIS,300_0_U_48,Circular Aliados - Hosp. S. João,1,300_0_U_4,300_0_1_shp
300,0,UTEIS,300_0_U_49,Circular Aliados - Hosp. S. João,1,300_0_U_4,300_0_1_shp
300,0,UTEIS,300_0_U_50,Circular Aliados - Hosp. S. João,1,300_0_U_4,300_0_1_shp
300,0,UTEIS,300_0_U_51,Sta. Luzia,1,300_0_U_4,300_0_1_shp
301,0,UTEIS,301_0_U_1,Circular Sá da Bandeira - Hosp. S. João,1,301_0_U_1,301_0_1_shp
301,0,UTEIS,301_0_U_2,Circular Sá da Bandeira - Hosp. S. João,1,301_0_U_1,301_0_1_shp
301,0,UTEIS,301_0_U_3,Circular Sá da Bandeira - Hosp. S. João,1,301_0_U_1,301_0_1_shp
301,0,UTEIS,301_0_U_4,Circular Sá da Bandeira - Hosp. S. João,1,301_0_U_1,301_0_1_shp
301,0,UTEIS,301_0_U_5,Circular Sá da Bandeira - Hosp. S. João,1,301_0_U_1,301_0_1_shp
301,0,UTEIS,301_0_U_6,Circular Sá da Bandeira - Hosp. S. João,1,301_0_U_1,301_0_1_shp
301,0,UTEIS,301_0_U_7,Circular Sá da Bandeira - Hosp. S. João,1,301_0_U_1,301_0_1_shp
301,0,UTEIS,301_0_U_8,Circular Sá da Bandeira - Hosp. S. João,1,301_0_U_1,301_0_1_shp
301,0,UTEIS,301_0_U_9,Circular Sá da Bandeira - Hosp. S. João,1,301_0_U_1,301_0_1_shp
301,0,UTEIS,301_0_U_10,Circular Sá da Bandeira - Hosp. S. João,1,301_0_U_1,301_0_1_shp
301,0,UTEIS,301_0_U_11,Circular Sá da Bandeira - Hosp. S. João,1,301_0_U_1,301_0_1_shp
301,0,UTEIS,301_0_U_12,Circular Sá da Bandeira - Hosp. S. João,1,301_0_U_1,301_0_1_shp
301,0,UTEIS,301_0_U_13,Circular Sá da Bandeira - Hosp. S. João,1,301_0_U_2,301_0_1_shp
301,0,UTEIS,301_0_U_14,Circular Sá da Bandeira - Hosp. S. João,1,301_0_U_2,301_0_1_shp
301,0,UTEIS,301_0_U_15,Circular Sá da Bandeira - Hosp. S. João,1,301_0_U_2,301_0_1_shp
301,0,UTEIS,301_0_U_16,Circular Sá da Bandeira - Hosp. S. João,1,301_0_U_2,301_0_1_shp
301,0,UTEIS,301_0_U_17,Circular Sá da Bandeira - Hosp. S. João,1,301_0_U_2,301_0_1_shp
301,0,UTEIS,301_0_U_18,Circular Sá da Bandeira - Hosp. S. João,1,301_0_U_2,301_0_1_shp
301,0,UTEIS,301_0_U_19,Circular Sá da Bandeira - Hosp. S. João,1,301_0_U_2,301_0_1_shp
301,0,UTEIS,301_0_U_20,Circular Sá da Bandeira - Hosp. S. João,1,301_0_U_2,301_0_1_shp
301,0,UTEIS,301_0_U_21,Circular Sá da Bandeira - Hosp. S. João,1,301_0_U_2,301_0_1_shp
301,0,UTEIS,301_0_U_22,Circular Sá da Bandeira - Hosp. S. João,1,301_0_U_2,301_0_1_shp
301,0,UTEIS,301_0_U_23,Circular Sá da Bandeira - Hosp. S. João,1,301_0_U_2,301_0_1_shp
301,0,UTEIS,301_0_U_24,Circular Sá da Bandeira - Hosp. S. João,1,301_0_U_2,301_0_1_shp
301,0,UTEIS,301_0_U_25,Sá da Bandeira,1,301_0_U_2,301_0_1_shp
301,0,UTEIS,301_0_U_26,Circular Sá da Bandeira - Hosp. S. João,1,301_0_U_3,301_0_1_shp
301,0,UTEIS,301_0_U_27,Circular Sá da Bandeira - Hosp. S. João,1,301_0_U_3,301_0_1_shp
301,0,UTEIS,301_0_U_28,Circular Sá da Bandeira - Hosp. S. João,1,301_0_U_3,301_0_1_shp
301,0,UTEIS,301_0_U_29,Circular Sá da Bandeira - Hosp. S. João,1,301_0_U_3,301_0_1_shp
301,0,UTEIS,301_0_U_30,Circular Sá da Bandeira - Hosp. S. João,1,301_0_U_3,301_0_1_shp
303,0,UTEIS,303_0_U_19,Circular Praça - Constituição,1,303_0_U_2,303_0_1_shp
303,0,UTEIS,303_0_U_20,Circular Praça - Constituição,1,303_0_U_2,303_0_1_shp
303,0,UTEIS,303_0_U_21,Circular Praça - Constituição,1,303_0_U_2,303_0_1_shp
303,0,UTEIS,303_0_U_22,Circular Praça - Constituição,1,303_0_U_2,303_0_1_shp
303,0,UTEIS,303_0_U_23,Circular Praça - Constituição,1,303_0_U_2,303_0_1_shp
303,0,UTEIS,303_0_U_24,Circular Praça - Constituição,1,303_0_U_2,303_0_1_shp
303,0,UTEIS,303_0_U_25,Circular Praça - Constituição,1,303_0_U_2,303_0_1_shp
303,0,UTEIS,303_0_U_26,Circular Praça - Constituição,1,303_0_U_2,303_0_1_shp
303,0,UTEIS,303_0_U_27,Circular Praça - Constituição,1,303_0_U_2,303_0_1_shp
303,0,UTEIS,303_0_U_28,Circular Praça - Constituição,1,303_0_U_2,303_0_1_shp
303,0,UTEIS,303_0_U_29,Circular Praça - Constituição,1,303_0_U_2,303_0_1_shp
303,0,UTEIS,303_0_U_30,Circular Praça - Constituição,1,303_0_U_2,303_0_1_shp
303,0,UTEIS,303_0_U_31,Circular Praça - Constituição,1,303_0_U_2,303_0_1_shp
303,0,UTEIS,303_0_U_32,Circular Praça - Constituição,1,303_0_U_2,303_0_1_shp
303,0,UTEIS,303_0_U_33,Circular Praça - Constituição,1,303_0_U_2,303_0_1_shp
303,0,UTEIS,303_0_U_34,Circular Praça - Constituição,1,303_0_U_2,303_0_1_shp
303,0,UTEIS,303_0_U_35,Boavista,1,303_0_U_2,303_0_1_shp
303,0,UTEIS,303_0_U_36,Circular Praça - Constituição,1,303_0_U_3,303_0_1_shp
303,0,UTEIS,303_0_U_37,Circular Praça - Constituição,1,303_0_U_3,303_0_1_shp
303,0,UTEIS,303_0_U_38,Circular Praça - Constituição,1,303_0_U_3,303_0_1_shp
303,0,UTEIS,303_0_U_39,Circular Praça - Constituição,1,303_0_U_3,303_0_1_shp
303,0,UTEIS,303_0_U_40,Circular Praça - Constituição,1,303_0_U_3,303_0_1_shp
303,0,UTEIS,303_0_U_41,Circular Praça - Constituição,1,303_0_U_3,303_0_1_shp
303,0,UTEIS,303_0_U_42,Circular Praça - Constituição,1,303_0_U_3,303_0_1_shp
303,0,UTEIS,303_0_U_43,Circular Praça - Constituição,1,303_0_U_3,303_0_1_shp
303,0,UTEIS,303_0_U_44,Circular Praça - Constituição,1,303_0_U_3,303_0_1_shp
303,0,UTEIS,303_0_U_45,Circular Praça - Constituição,1,303_0_U_3,303_0_1_shp
303,0,UTEIS,303_0_U_46,Circular Praça - Constituição,1,303_0_U_3,303_0_1_shp
303,0,UTEIS,303_0_U_47,Circular Praça - Constituição,1,303_0_U_3,303_0_1_shp
303,0,UTEIS,303_0_U_48,Circular Praça - Constituição,1,303_0_U_3,303_0_1_shp
303,0,UTEIS,303_0_U_49,Circular Praça - Constituição,1,303_0_U_3,303_0_1_shp
303,0,UTEIS,303_0_U_50,Circular Praça - Constituição,1,303_0_U_3,303_0_1_shp
303,0,UTEIS,303_0_U_51,Circular Praça - Constituição,1,303_0_U_3,303_0_1_shp
303,0,UTEIS,303_0_U_52,Circular Praça - Constituição,1,303_0_U_3,303_0_1_shp
303,0,UTEIS,303_0_U_53,Est.S.Bento,1,303_0_U_3,303_0_1_shp
303,0,UTEIS,303_0_U_54,Circular Praça - Constituição,1,303_0_U_4,303_0_1_shp
303,0,UTEIS,303_0_U_55,Circular Praça - Constituição,1,303_0_U_4,303_0_1_shp
303,0,UTEIS,303_0_U_56,Boavista,1,303_0_U_4,303_0_1_shp
303,0,UTEIS,303_0_U_57,Circular Praça - Constituição,1,303_0_U_4,303_0_1_shp
303,0,UTEIS,303_0_U_58,Circular Praça - Constituição,1,303_0_U_4,303_0_1_shp
303,0,UTEIS,303_0_U_59,Circular Praça - Constituição,1,303_0_U_4,303_0_1_shp
303,0,UTEIS,303_0_U_60,Circular Praça - Constituição,1,303_0_U_4,303_0_1_shp
303,0,UTEIS,303_0_U_61,Circular Praça - Constituição,1,303_0_U_4,303_0_1_shp
303,0,UTEIS,303_0_U_62,Circular Praça - Constituição,1,303_0_U_4,303_0_1_shp
303,0,UTEIS,303_0_U_63,Circular Praça - Constituição,1,303_0_U_4,303_0_1_shp
303,0,UTEIS,303_0_U_64,Boavista,1,303_0_U_4,303_0_1_shp
304,1,UTEIS,304_1_U_1,Av. Aliados,1,,304_1_1_shp
304,0,UTEIS,304_0_U_2,Sta. Luzia (Norte),1,,304_0_1_shp
304,1,UTEIS,304_1_U_3,Av. Aliados,1,,304_1_1_shp
304,0,UTEIS,304_0_U_4,Sta. Luzia (Norte),1,,304_0_1_shp
304,1,UTEIS,304_1_U_5,Av. Aliados,1,,304_1_1_shp
305,0,UTEIS,305_0_U_50,Hosp.S.João (Circunvalação),1,,305_0_1_shp
305,1,UTEIS,305_1_U_51,Cordoaria,1,,305_1_1_shp
305,0,UTEIS,305_0_U_52,Hosp.S.João (Circunvalação),1,,305_0_1_shp
305,1,UTEIS,305_1_U_53,Cordoaria,1,,305_1_1_shp
305,0,UTEIS,305_0_U_54,Hosp.S.João (Circunvalação),1,,305_0_1_shp
305,1,UTEIS,305_1_U_55,Cordoaria,1,,305_1_1_shp
305,0,UTEIS,305_0_U_56,Hosp.S.João (Circunvalação),1,,305_0_1_shp
305,1,UTEIS,305_1_U_57,Cordoaria,1,,305_1_1_shp
305,0,UTEIS,305_0_U_58,Hosp.S.João (Circunvalação),1,,305_0_1_shp
305,1,UTEIS,305_1_U_59,Cordoaria,1,,305_1_1_shp
305,0,UTEIS,305_0_U_60,Hosp.S.João (Circunvalação),1,,305_0_1_shp
305,1,UTEIS,305_1_U_61,Cordoaria,1,,305_1_1_shp
305,0,UTEIS,305_0_U_62,Hosp.S.João (Circunvalação),1,,305_0_1_shp
305,1,UTEIS,305_1_U_63,Cordoaria,1,,305_1_1_shp
305,0,UTEIS,305_0_U_64,Hosp.S.João (Circunvalação),1,,305_0_1_shp
305,1,UTEIS,305_1_U_65,Cordoaria,1,,305_1_1_shp
305,0,UTEIS,305_0_U_66,Hosp.S.João (Circunvalação),1,,305_0_1_shp
305,1,UTEIS,305_1_U_67,Cordoaria,1,,305_1_1_shp
305,0,UTEIS,305_0_U_68,Hosp.S.João (Circunvalação),1,,305_0_1_shp
305,1,UTEIS,305_1_U_69,Cordoaria,1,,305_1_1_shp
305,0,UTEIS,305_0_U_70,Hosp.S.João (Circunvalação),1,,305_0_1_shp
305,1,UTEIS,305_1_U_71,Cordoaria,1,,305_1_1_shp
305,0,UTEIS,305_0_U_72,Hosp.S.João (Circunvalação),1,,305_0_1_shp
305,1,UTEIS,305_1_U_73,Cordoaria,1,,305_1_1_shp
305,0,UTEIS,305_0_U_74,Hosp.S.João (Circunvalação),1,,305_0_1_shp
305,1,UTEIS,305_1_U_75,Cordoaria,1,,305_1_1_shp
305,0,UTEIS,305_0_U_76,Hosp.S.João (Circunvalação),1,,305_0_1_shp
305,1,UTEIS,305_1_U_77,Cordoaria,1,,305_1_1_shp
305,0,UTEIS,305_0_U_78,Hosp.S.João (Circunvalação),1,,305_0_1_shp
305,1,UTEIS,305_1_U_79,Cordoaria,1,,305_1_1_shp
305,0,UTEIS,305_0_U_80,Hosp.S.João (Circunvalação),1,,305_0_1_shp
305,1,UTEIS,305_1_U_81,Cordoaria,1,,305_1_1_shp
305,0,UTEIS,305_0_U_82,Hosp.S.João (Circunvalação),1,,305_0_1_shp
305,1,UTEIS,305_1_U_83,Cordoaria,1,,305_1_1_shp
305,0,UTEIS,305_0_U_84,Hosp.S.João (Circunvalação),1,,305_0_1_shp
305,1,UTEIS,305_1_U_85,Cordoaria,1,,305_1_1_shp
305,0,UTEIS,305_0_U_86,Hosp.S.João (Circunvalação),1,,305_0_1_shp
305,1,UTEIS,305_1_U_87,Cordoaria,1,,305_1_1_shp
305,0,UTEIS,305_0_U_88,Hosp.S.João (Circunvalação),1,,305_0_1_shp
305,1,UTEIS,305_1_U_89,Cordoaria,1,,305_1_1_shp
305,0,UTEIS,305_0_U_90,Hosp.S.João (Circunvalação),1,,305_0_1_shp
305,1,UTEIS,305_1_U_91,Cordoaria,1,,305_1_1_shp
305,0,UTEIS,305_0_U_92,Hosp.S.João (Circunvalação),1,,305_0_1_shp
305,1,UTEIS,305_1_U_93,Cordoaria,1,,305_1_1_shp
305,0,UTEIS,305_0_U_94,Hosp.S.João (Circunvalação),1,,305_0_1_shp
305,1,UTEIS,305_1_U_95,Cordoaria,1,,305_1_1_shp
305,0,UTEIS,305_0_U_96,Hosp.S.João (Circunvalação),1,,305_0_1_shp
305,1,UTEIS,305_1_U_97,Cordoaria,1,,305_1_1_shp
305,0,UTEIS,305_0_U_98,Hosp.S.João (Circunvalação),1,,305_0_1_shp
305,1,UTEIS,305_1_U_99,Cordoaria,1,,305_1_1_shp
305,0,UTEIS,305_0_U_100,Hosp.S.João (Circunvalação),1,,305_0_1_shp
305,1,UTEIS,305_1_U_101,Cordoaria,1,,305_1_1_shp
305,1,UTEIS,305_1_U_102,Cordoaria,1,,305_1_1_shp
305,0,UTEIS,305_0_U_103,Hosp.S.João (Circunvalação),1,,305_0_1_shp
305,1,UTEIS,305_1_U_104,Cordoaria,1,,305_1_1_shp
305,0,UTEIS,305_0_U_105,Hosp.S.João (Circunvalação),1,,305_0_1_shp
305,1,UTEIS,305_1_U_106,Cordoaria,1,,305_1_1_shp
305,0,UTEIS,305_0_U_107,Hosp.S.João (Circunvalação),1,,305_0_1_shp
305,1,UTEIS,305_1_U_108,Cordoaria,1,,305_1_1_shp
305,0,UTEIS,305_0_U_109,Hosp.S.João (Circunvalação),1,,305_0_1_shp
305,1,UTEIS,305_1_U_110,Cordoaria,1,,305_1_1_shp
305,0,UTEIS,305_0_U_111,Hosp.S.João (Circunvalação),1,,305_0_1_shp
305,1,UTEIS,305_1_U_112,Cordoaria,1,,305_1_1_shp
305,0,UTEIS,305_0_U_113,Hosp.S.João (Circunvalação),1,,305_0_1_shp
400,0,UTEIS,400_0_U_82,Parque Nascente,1,,400_0_1_shp
400,1,UTEIS,400_1_U_83,Trindade,1,,400_1_1_shp
400,0,UTEIS,400_0_U_84,Parque Nascente,1,,400_0_1_shp
400,1,UTEIS,400_1_U_85,Trindade,1,,400_1_1_shp
400,0,UTEIS,400_0_U_86,Parque Nascente,1,,400_0_1_shp
400,1,UTEIS,400_1_U_87,Trindade,1,,400_1_1_shp
400,0,UTEIS,400_0_U_88,Parque Nascente,1,,400_0_1_shp
400,1,UTEIS,400_1_U_89,Trindade,1,,400_1_1_shp
400,0,UTEIS,400_0_U_90,Parque Nascente,1,,400_0_1_shp
400,1,UTEIS,400_1_U_91,Trindade,1,,400_1_1_shp
400,0,UTEIS,400_0_U_92,Parque Nascente,1,,400_0_1_shp
400,1,UTEIS,400_1_U_93,Trindade,1,,400_1_1_shp
400,1,UTEIS,400_1_U_94,Trindade,1,,400_1_1_shp
400,0,UTEIS,400_0_U_95,Parque Nascente,1,,400_0_1_shp
400,1,UTEIS,400_1_U_96,Trindade,1,,400_1_1_shp
400,0,UTEIS,400_0_U_97,Parque Nascente,1,,400_0_1_shp
400,1,UTEIS,400_1_U_98,Trindade,1,,400_1_1_shp
400,0,UTEIS,400_0_U_99,Parque Nascente,1,,400_0_1_shp
400,1,UTEIS,400_1_U_100,Trindade,1,,400_1_1_shp
400,0,UTEIS,400_0_U_101,Parque Nascente,1,,400_0_1_shp
400,1,UTEIS,400_1_U_102,Trindade,1,,400_1_1_shp
400,0,UTEIS,400_0_U_103,Parque Nascente,1,,400_0_1_shp
400,1,UTEIS,400_1_U_104,Trindade,1,,400_1_1_shp
400,0,UTEIS,400_0_U_105,Parque Nascente,1,,400_0_1_shp
400,1,UTEIS,400_1_U_106,Trindade,1,,400_1_1_shp
400,0,UTEIS,400_0_U_107,Parque Nascente,1,,400_0_1_shp
400,1,UTEIS,400_1_U_108,Trindade,1,,400_1_1_shp
400,0,UTEIS,400_0_U_109,Parque Nascente,1,,400_0_1_shp
400,1,UTEIS,400_1_U_110,Trindade,1,,400_1_1_shp
400,0,UTEIS,400_0_U_111,Parque Nascente,1,,400_0_1_shp
400,1,UTEIS,400_1_U_112,Trindade,1,,400_1_1_shp
400,0,UTEIS,400_0_U_113,Parque Nascente,1,,400_0_1_shp
400,1,UTEIS,400_1_U_114,Trindade,1,,400_1_1_shp
400,0,UTEIS,400_0_U_115,Parque Nascente,1,,400_0_1_shp
400,1,UTEIS,400_1_U_116,Trindade,1,,400_1_1_shp
400,0,UTEIS,400_0_U_117,Parque Nascente,1,,400_0_1_shp
400,1,UTEIS,400_1_U_118,Trindade,1,,400_1_1_shp
400,0,UTEIS,400_0_U_119,Parque Nascente,1,,400_0_1_shp
400,1,UTEIS,400_1_U_120,Trindade,1,,400_1_1_shp
400,0,UTEIS,400_0_U_121,Parque Nascente,1,,400_0_1_shp
400,1,UTEIS,400_1_U_122,Trindade,1,,400_1_1_shp
400,0,UTEIS,400_0_U_123,Parque Nascente,1,,400_0_1_shp
400,1,UTEIS,400_1_U_124,Trindade,1,,400_1_1_shp
400,0,UTEIS,400_0_U_125,Parque Nascente,1,,400_0_1_shp
401,1,UTEIS,401_1_U_1,Bolhão (Firmeza),1,,401_1_1_shp
401,0,UTEIS,401_0_U_2,S. Roque,1,,401_0_1_shp
401,1,UTEIS,401_1_U_3,Bolhão (Firmeza),1,,401_1_1_shp
401,0,UTEIS,401_0_U_4,S. Roque,1,,401_0_1_shp
401,1,UTEIS,401_1_U_5,Bolhão (Firmeza),1,,401_1_1_shp
401,0,UTEIS,401_0_U_6,S. Roque,1,,401_0_1_shp
401,1,UTEIS,401_1_U_7,Bolhão (Firmeza),1,,401_1_1_shp
401,0,UTEIS,401_0_U_8,S. Roque,1,,401_0_1_shp
401,1,UTEIS,401_1_U_9,Bolhão (Firmeza),1,,401_1_1_shp
401,0,UTEIS,401_0_U_10,S. Roque,1,,401_0_1_shp
401,1,UTEIS,401_1_U_11,Bolhão (Firmeza),1,,401_1_1_shp
401,0,UTEIS,401_0_U_12,S. Roque,1,,401_0_1_shp
401,1,UTEIS,401_1_U_13,Bolhão (Firmeza),1,,401_1_1_shp
401,0,UTEIS,401_0_U_14,S. Roque,1,,401_0_1_shp
401,1,UTEIS,401_1_U_15,Bolhão (Firmeza),1,,401_1_1_shp
401,0,UTEIS,401_0_U_16,S. Roque,1,,401_0_1_shp
401,1,UTEIS,401_1_U_17,Bolhão (Firmeza),1,,401_1_1_shp
401,0,UTEIS,401_0_U_18,S. Roque,1,,401_0_1_shp
401,1,UTEIS,401_1_U_19,Bolhão (Firmeza),1,,401_1_1_shp
401,0,UTEIS,401_0_U_20,S. Roque,1,,401_0_1_shp
401,1,UTEIS,401_1_U_21,Bolhão (Firmeza),1,,401_1_1_shp
401,0,UTEIS,401_0_U_22,S. Roque,1,,401_0_1_shp
401,1,UTEIS,401_1_U_23,Bolhão (Firmeza),1,,401_1_1_shp
401,0,UTEIS,401_0_U_24,S. Roque,1,,401_0_1_shp
401,1,UTEIS,401_1_U_25,Bolhão (Firmeza),1,,401_1_1_shp
401,0,UTEIS,401_0_U_26,S. Roque,1,,401_0_1_shp
401,1,UTEIS,401_1_U_27,Bolhão (Firmeza),1,,401_1_1_shp
402,1,UTEIS,402_1_U_56,Boavista - B.Sucesso,1,,402_1_1_shp
402,0,UTEIS,402_0_U_57,S. Roque,1,,402_0_1_shp
402,1,UTEIS,402_1_U_58,Boavista - B.Sucesso,1,,402_1_1_shp
402,0,UTEIS,402_0_U_59,S. Roque,1,,402_0_1_shp
402,1,UTEIS,402_1_U_60,Boavista - B.Sucesso,1,,402_1_1_shp
402,0,UTEIS,402_0_U_61,S. Roque,1,,402_0_1_shp
402,1,UTEIS,402_1_U_62,Boavista - B.Sucesso,1,,402_1_1_shp
402,0,UTEIS,402_0_U_63,S. Roque,1,,402_0_1_shp
402,1,UTEIS,402_1_U_64,Boavista - B.Sucesso,1,,402_1_1_shp
402,0,UTEIS,402_0_U_65,S. Roque,1,,402_0_1_shp
402,1,UTEIS,402_1_U_66,Boavista - B.Sucesso,1,,402_1_1_shp
402,0,UTEIS,402_0_U_67,S. Roque,1,,402_0_1_shp
402,1,UTEIS,402_1_U_68,Boavista - B.Sucesso,1,,402_1_1_shp
402,0,UTEIS,402_0_U_69,S. Roque,1,,402_0_1_shp
402,1,UTEIS,402_1_U_70,Boavista - B.Sucesso,1,,402_1_1_shp
402,0,UTEIS,402_0_U_71,S. Roque,1,,402_0_1_shp
402,1,UTEIS,402_1_U_72,Boavista - B.Sucesso,1,,402_1_1_shp
402,0,UTEIS,402_0_U_73,S. Roque,1,,402_0_1_shp
402,1,UTEIS,402_1_U_74,Boavista - B.Sucesso,1,,402_1_1_shp
402,0,UTEIS,402_0_U_75,S. Roque,1,,402_0_1_shp
402,1,UTEIS,402_1_U_76,Boavista - B.Sucesso,1,,402_1_1_shp
402,0,UTEIS,402_0_U_77,S. Roque,1,,402_0_1_shp
402,1,UTEIS,402_1_U_78,Boavista - B.Sucesso,1,,402_1_1_shp
402,0,UTEIS,402_0_U_79,S. Roque,1,,402_0_1_shp
402,1,UTEIS,402_1_U_80,Boavista - B.Sucesso,1,,402_1_1_shp
402,0,UTEIS,402_0_U_81,S. Roque,1,,402_0_1_shp
